Date,Open,High,Low,Close,Adj Close,Volume
7/6/2018,135.305923,136.653915,134.961761,136.214142,109.4394,2980054
7/9/2018,136.319305,138.355637,136.20459,138.040146,110.906487,4084316
7/10/2018,138.154877,139.187378,137.915863,138.346085,111.15226,3950742
7/11/2018,137.667297,139.761002,137.667297,138.565964,111.328934,3688824
7/12/2018,139.435944,140.372849,139.33078,140.009567,112.488785,3262997
7/13/2018,140.009567,140.516251,139.388138,139.483749,112.06633,3203480
7/16/2018,139.263855,139.378586,137.868073,139.063095,111.728355,3628365
7/17/2018,138.384323,138.623322,137.036331,137.179733,110.21521,5331148
7/18/2018,137.198853,138.432129,136.462708,138.164429,111.006325,7254324
7/19/2018,141.347992,143.919693,140.774384,142.676865,114.631798,15329967
7/20/2018,142.045883,142.313583,139.827911,139.913956,112.411964,6709672
7/23/2018,139.913956,140.248566,138.632889,139.292542,111.912697,4077203
7/24/2018,140.248566,140.573608,139.502869,139.942642,112.435013,4070614
7/25/2018,139.588913,140.20076,139.101334,140.172089,112.619362,3797921
7/26/2018,140.946457,142.705551,140.181641,140.258133,112.688484,4997788
7/27/2018,140.430206,140.66922,138.298279,138.766724,111.490265,3921768
7/30/2018,138.432129,139.808792,138.326965,139.091782,111.751419,3774177
7/31/2018,139.33078,139.388138,137.820267,138.556412,111.321281,5726013
8/1/2018,138.393875,138.804977,137.036331,137.189301,110.22287,3544266
8/2/2018,136.577438,137.05545,136.07074,136.673035,109.808105,4018104
8/3/2018,136.94072,141.414917,136.711288,141.20459,113.448906,8424066
8/6/2018,140.487579,140.726578,139.168259,139.608032,112.166168,4093730
8/7/2018,140.20076,141.147232,139.913956,140.544937,112.918922,3670205
8/8/2018,140.850861,140.946457,139.808792,140.430206,112.826736,3745831
8/9/2018,139.13002,139.521988,138.365204,138.403442,112.399719,3235801
8/10/2018,138.145309,138.690247,137.552582,138.12619,112.174568,3141243
8/13/2018,137.810699,137.954117,136.261948,136.434036,110.800339,2989991
8/14/2018,136.711288,137.495224,136.644363,137.05545,111.304977,2991560
8/15/2018,136.281067,137.667297,135.755264,137.581268,111.73201,4436609
8/16/2018,138.021027,139.273422,138.021027,138.94838,112.842285,5492232
8/17/2018,138.422562,139.952194,138.326965,139.636703,113.401276,2801816
8/20/2018,139.933075,140.688339,139.722748,140.066925,113.750671,2614686
8/21/2018,140.53537,140.650101,139.474182,139.550674,113.331398,3249817
8/22/2018,139.588913,139.732315,138.804977,138.852768,112.764641,2498894
8/23/2018,138.661575,139.120453,138.384323,138.977051,112.865547,2322538
8/24/2018,139.063095,139.66539,138.499039,139.617584,113.385742,2904324
8/27/2018,140.478012,141.128113,140.076477,140.238998,113.890419,3652214
8/28/2018,140.487579,140.525818,139.761002,140.143402,113.812759,2568244
8/29/2018,140.411087,141.424469,140.152969,141.05162,114.550346,3298875
8/30/2018,140.564056,140.822174,138.862335,139.512421,113.300331,3494058
8/31/2018,139.311661,140.325043,139.139572,140.038239,113.727386,3648971
9/4/2018,139.560226,139.761002,138.441681,139.273422,113.106255,3479205
9/5/2018,138.804977,140.296371,138.671127,140.210327,113.867119,3270319
9/6/2018,140.420654,141.166351,139.139572,139.952194,113.657478,4444245
9/7/2018,139.521988,140.057358,138.738052,139.053543,112.927673,4908983
9/10/2018,140.152969,140.822174,139.158707,139.244736,113.082962,3784742
9/11/2018,139.579346,140.525818,138.862335,140.047806,113.735153,3529936
9/12/2018,139.933075,141.472275,139.608032,140.124283,113.797241,4714008
9/13/2018,140.86998,142.447418,140.650101,142.399612,115.645081,5592439
9/14/2018,142.304016,142.734222,141.281067,141.806885,115.163727,3610897
9/17/2018,141.912048,142.514343,141.271515,141.434036,114.860901,3715287
9/18/2018,141.261948,142.437866,140.984711,142.026764,115.3423,3796352
9/19/2018,142.093689,143.365204,141.711288,142.504776,115.730484,4441525
9/20/2018,143.001907,144.722748,142.868073,144.502869,117.353157,6226001
9/21/2018,144.818359,145.889099,144.110901,144.694077,117.508469,20865085
9/24/2018,144.455063,144.550674,142.887192,143.432129,116.483589,4461190
9/25/2018,143.317398,143.79541,141.835571,142.361374,115.614021,4599785
9/26/2018,145.697891,146.606125,144.684509,144.942642,117.710327,7742387
9/27/2018,145.325043,145.688339,144.512421,144.837479,117.624916,3637570
9/28/2018,144.512421,144.961761,144.158707,144.560226,117.39975,3457867
10/1/2018,145.038239,146.673035,145.038239,146.271515,118.789505,3930240
10/2/2018,146.261948,147.07457,145.793503,146.988525,119.371819,3169275
10/3/2018,147.227539,147.571701,146.080307,146.481842,118.960335,3467804
10/4/2018,145.019119,146.080307,143.747604,144.655838,117.477402,4432843
10/5/2018,144.263855,145.114716,141.367111,142.476105,115.707199,4813901
10/8/2018,141.969406,142.514343,140.707458,141.864243,115.21032,3388308
10/9/2018,141.567871,141.835571,140.468445,140.764816,114.317451,3809950
10/10/2018,141.013382,141.195023,136.233276,136.414917,110.784805,5802894
10/11/2018,136.347992,137.848953,132.676865,132.906311,107.93541,9111183
10/12/2018,134.913956,135.315491,132.963669,134.655838,109.356232,6865316
10/15/2018,134.206497,136.00383,133.977051,134.923523,109.573624,5193913
10/16/2018,136.644363,139.053543,135.353729,138.738052,112.671471,9095493
10/17/2018,129.913956,131.118546,127.552582,128.154877,104.076683,20359344
10/18/2018,126.892921,127.533463,124.32122,124.808792,101.359276,10472238
10/19/2018,124.904396,126.089867,122.332695,123.422562,100.233505,8150014
10/22/2018,123.881454,124.703636,122.753349,124.302101,100.947784,5982597
10/23/2018,123.346077,126.099426,122.762909,125.439774,101.871712,6760926
10/24/2018,125.401527,125.898659,121.414917,121.615677,98.766098,5972974
10/25/2018,121.653923,122.170174,119.636711,120.889099,98.176033,10778298
10/26/2018,119.703636,120.248566,118.2696,119.302101,96.887215,9170282
10/29/2018,114.091782,118.499046,113.097511,114.378586,92.888741,21391118
10/30/2018,115.181641,116.156792,110.086044,110.32505,89.596794,22445696
10/31/2018,111.367111,111.376671,109.072655,110.353729,89.620102,22640670
11/1/2018,110.420647,111.854683,110.047798,111.692162,90.707047,14253528
11/2/2018,112.342255,112.571701,109.502869,110.583176,89.806419,11079964
11/5/2018,110.994263,115.458893,110.898659,114.780113,93.214828,9565252
11/6/2018,115.391968,118.365204,115.019119,117.705544,95.590622,10038880
11/7/2018,118.346077,119.560226,116.950287,119.349907,96.926033,12952304
11/8/2018,117.265778,118.929253,117.237091,117.954109,97.01252,10874634
11/9/2018,118.173996,119.091782,116.596558,118.107079,97.138329,7282043
11/12/2018,118.068832,118.135757,115.34417,115.583176,95.062531,5626539
11/13/2018,115.86042,116.873802,114.627151,115.52581,95.015335,4272282
11/14/2018,115.783936,116.567879,114.502869,114.913956,94.512115,4981366
11/15/2018,114.397705,116.099426,114.254303,116.099426,95.487106,5447463
11/16/2018,115.573616,116.491394,115.239006,116.223709,95.58934,4263810
11/19/2018,116.281075,116.806885,114.502869,115.019119,94.598602,4321235
11/20/2018,113.27916,114.235184,111.567879,112.045891,92.153252,6520555
11/21/2018,112.437859,114.254303,112.227531,113.355644,93.230453,5581247
11/23/2018,112.896751,113.135757,111.768639,112.036331,92.145393,2442096
11/26/2018,113.164436,114.961761,112.868073,114.302101,94.008888,5241611
11/27/2018,113.173996,114.760994,113.164436,114.751434,94.378441,5129375
11/28/2018,115.688339,117.676865,114.933075,117.59082,96.713737,5339307
11/29/2018,117.05545,117.705544,116.061188,116.137665,95.518578,5439305
11/30/2018,116.309753,119.206497,116.137665,118.80497,97.712326,7585174
